,0
0,0.300036412505
1,0.147470829942
2,0.283717398843
3,0.147926953307
4,0.158158260801
5,0.539277996669
6,0.429217773222
7,0.264870304303
8,0.602556134508
9,0.224187742695
10,0.39674972119
11,0.216586333323
12,0.244064754276
13,0.216202769744
14,0.167522989356
15,0.167480703142
16,0.165453186649
17,0.154068331135
18,0.329469627717
19,0.137520628491
20,0.25754158298
21,0.18106611089
22,0.156759099931
23,0.179632420737
24,0.0908398421187
25,0.0613383168394
26,0.113860732324
27,0.0533731538819
28,0.0562385823345
29,0.074432084532
30,0.0789782669482
31,0.0601428679996
32,0.159287358507
33,0.0515526803135
34,0.083890210058
35,0.157904617594
36,0.0546092037265
37,0.0422756818495
38,0.159998779033
39,0.0938526107089
40,0.141985672878
41,0.139861423579
42,0.186602225129
43,0.149541718558
44,0.0481838133572
45,0.0345910317438
46,0.0457199573029
47,0.0401852395593
48,0.0848270728726
49,0.167229579931
50,0.0308240301922
51,0.0368389196902
52,0.0356442259493
53,0.0681766389666
54,0.0852275108984
55,0.0807611373383
56,0.143053799265
57,0.140803463801
58,0.146910406237
59,0.0957569881408
60,0.142858586555
61,0.0648608464171
62,0.0566703732619
63,0.0593777167536
64,0.0470607493505
65,0.0277057823109
66,0.180628673904
67,0.0899163485996
68,0.0719533233758
69,0.0257539824375
70,0.0472628221716
71,0.149644279719
72,0.0391201937131
73,0.0553200480328
74,0.0218852324955
75,0.0405500491312
76,0.176060683678
77,0.0764755982774
78,0.0324816369426
79,0.0358688293163
80,0.0726371371827
81,0.0331602917576
82,0.0169874482978
83,0.0173877522555
84,0.039457766697
85,0.0211190860476
86,0.0268432249801
87,0.0752475104079
88,0.0851579910695
89,0.0348800746334
90,0.0173925494324
91,0.0293358568285
92,0.114223415165
93,0.068880665835
94,0.0987306738168
95,0.143448439165
96,0.0408741273014
97,0.0769440428278
98,0.106762161843
99,0.0928081311586
100,0.0316715279872
101,0.0646009651118
102,0.083245887535
103,0.0244547297382
104,0.0289861912324
105,0.0577034179166
106,0.0408200824653
107,0.0676868590366
108,0.0187492324313
109,0.0248905435516
110,0.0631159639947
111,0.0480402122033
112,0.0267335426974
113,0.0311510890098
114,0.0457816945627
115,0.0168705773698
116,0.0202092601597
117,0.0233620288877
118,0.121448195855
119,0.0378620548667
120,0.0197304662782
121,0.0219107458003
122,0.0539732430658
123,0.0307280034734
124,0.04423154538
125,0.053879353642
126,0.027946253298
127,0.0407909300986
128,0.103609866645
129,0.0637198637094
130,0.0759069029137
131,0.0540718653311
132,0.0330344074431
133,0.0294819294516
134,0.034754597216
135,0.0268613209558
136,0.0364390776778
137,0.0469752088083
138,0.0270084415886
139,0.0623102550205
140,0.0212645450736
141,0.0162697032694
142,0.0326690545769
143,0.0158155830753
144,0.0493178179238
145,0.0482780752971
146,0.0136950312215
147,0.0131687072071
148,0.0718481976702
149,0.0336973131127
150,0.0450785002728
151,0.0601012716242
152,0.0982684728256
153,0.023346086463
154,0.0746674340703
155,0.0431417787601
156,0.0495085973488
157,0.0592965081388
158,0.0170080010066
159,0.0252134806284
160,0.0749059269786
161,0.0483644109289
162,0.0212089140774
163,0.0351734541143
164,0.0456581601332
165,0.0530927918358
166,0.0599989550138
167,0.0314604050243
168,0.0192539239498
169,0.0538057769914
170,0.0573755951911
171,0.0238509238021
172,0.110590537087
173,0.0537955387687
174,0.0208115560976
175,0.0526082413164
176,0.031921677972
177,0.0804457959522
178,0.0489160704923
179,0.0336327544456
180,0.0827730650121
181,0.0138485115918
182,0.01175376317
183,0.0358469050037
184,0.020053063392
185,0.0453728405738
186,0.0299449375857
187,0.0518396169007
188,0.048903411137
189,0.0223840371955
190,0.0171140599842
191,0.0532777391948
192,0.027829286497
193,0.0151969414922
194,0.0475523828905
195,0.034945082446
196,0.0164588165896
197,0.0325735574906
198,0.0113098533748
199,0.0115945624674
200,0.0394183207778
201,0.0247775590429
202,0.0526647771141
203,0.0264252324556
204,0.0352192432766
205,0.0330079409561
206,0.0446039477286
207,0.0369959262265
208,0.0156524030448
209,0.0896075477254
210,0.0195044373077
211,0.0184768732492
212,0.0372375491211
213,0.0117581638609
214,0.0641811772006
