,0
0,0.891573557821
1,0.889779897312
2,0.890073645525
3,0.843410623087
4,0.582098554547
5,0.886167328299
6,0.81706180938
7,0.832651730656
8,0.757143667546
9,0.780686848135
10,0.907415296219
11,0.932309780214
12,0.888532408425
13,0.9469964955
14,0.934194426916
15,0.93233002548
16,0.92050749042
17,0.942162688083
18,0.93926365402
19,0.943464801589
20,0.946933014912
21,0.948485737203
22,0.943520079586
23,0.936675079668
24,0.945668801649
25,0.950157613597
26,0.937974765738
27,0.928532633763
28,0.917481323089
29,0.949399683095
30,0.949482405716
31,0.954423261555
32,0.953233710352
33,0.946397823772
34,0.948039967867
35,0.944394791772
36,0.955566436473
37,0.937392497405
38,0.942169665042
39,0.964736658708
40,0.964621344251
41,0.963128149732
42,0.961218025322
43,0.894021609853
44,0.96587096513
45,0.926377941485
46,0.969110188308
47,0.886321295505
48,0.960478260144
49,0.971701188583
50,0.970845460742
51,0.977730510273
52,0.967312578433
53,0.969767036712
54,0.974666916392
55,0.966092423901
56,0.91036198474
57,0.971076443202
58,0.944461511839
59,0.957236299558
60,0.978519258535
61,0.98307435793
62,0.970666956237
63,0.980171511368
64,0.961168364697
65,0.982450848554
66,0.98491999199
67,0.928535897973
68,0.975929544677
69,0.971221982662
70,0.974724236452
71,0.980665375723
72,0.96853620366
73,0.975791619661
74,0.985952522199
75,0.986927513104
76,0.986640485272
77,0.983172047691
78,0.961617458886
79,0.98613849147
80,0.983263393303
81,0.987582882862
82,0.984682069594
83,0.957498090592
84,0.989991306159
85,0.978846971839
86,0.98918074165
87,0.98280490129
88,0.965335205647
89,0.981222576737
90,0.987186329754
91,0.990195569877
92,0.98913814428
93,0.988479469238
94,0.955421770905
95,0.979203627238
96,0.986199299067
97,0.989136034647
98,0.99117135402
99,0.991892639437
100,0.990742796128
101,0.990655293201
102,0.98333361753
103,0.986892890124
104,0.990925677067
105,0.986198082206
106,0.989575608573
107,0.992989551444
108,0.991442892981
109,0.976651888066
110,0.99220531379
111,0.987521147589
112,0.991802100594
113,0.986687237666
114,0.990691723379
115,0.976326644354
116,0.99378509373
117,0.969935577045
118,0.989730625113
119,0.994025568515
120,0.993089316851
121,0.981085854001
122,0.993021245665
123,0.99363994225
124,0.994325728337
125,0.993589846127
126,0.988442994573
127,0.98688176152
128,0.994112542225
129,0.985412505079
130,0.987587404522
131,0.992414529984
132,0.993955334475
133,0.992086622842
134,0.993144366942
135,0.990550429464
136,0.99401224744
137,0.98381281682
138,0.993405035106
139,0.99351031631
140,0.99381207199
141,0.989415762467
142,0.994533642517
143,0.993987269072
144,0.994142259857
145,0.995312552448
146,0.992679192754
147,0.995015796442
148,0.993797534786
149,0.995005721126
150,0.995071036496
151,0.994955508453
152,0.99498650256
153,0.99384827895
154,0.995733251856
155,0.995627526665
156,0.994772947386
157,0.993938659288
158,0.995489781147
159,0.99057278344
160,0.99556195549
161,0.991243075179
162,0.995975671517
163,0.995038705418
164,0.996044378828
165,0.995944783175
166,0.995440247547
167,0.99483345225
168,0.995453604548
169,0.996278746295
170,0.996006956055
171,0.995959800532
172,0.995281794314
173,0.995877977401
174,0.996253723164
175,0.996524060322
176,0.996593914539
177,0.994419961041
178,0.994052673683
179,0.99560853752
180,0.995980971145
181,0.990275096223
182,0.995961498552
183,0.994146712691
184,0.996354437121
185,0.996566229652
186,0.995004249564
187,0.995348002877
188,0.99614116681
189,0.992288850962
190,0.99599888699
191,0.99569694
192,0.995738230644
193,0.993468441927
194,0.996662461593
195,0.996716555789
196,0.993986051304
197,0.993373456249
198,0.996540215373
199,0.996753953758
200,0.996808670882
201,0.996881529544
202,0.996382134058
203,0.994492075863
204,0.99519407371
205,0.995905812271
206,0.995828727527
