,0
0,0.87733640996
1,0.305238334461
2,0.692868201061
3,0.444970546289
4,0.589326628201
5,0.319774327799
6,0.753567246719
7,0.361035414688
8,0.700797764583
9,0.190004793926
10,0.372948823496
11,0.246469585224
12,0.322542915956
13,0.399071524755
14,0.581131230013
15,0.203938136713
16,0.30082375826
17,0.324574868099
18,0.496678630726
19,0.189850400106
20,0.251984189169
21,0.150492737905
22,0.20409555258
23,0.22440279545
24,0.109025011675
25,0.233276317732
26,0.376194097184
27,0.290257312439
28,0.35842053117
29,0.167695115225
30,0.192135642187
31,0.363876588725
32,0.0909853950963
33,0.242870070122
34,0.237155713223
35,0.129520033389
36,0.105640925549
37,0.12386158862
38,0.125772188322
39,0.259041021482
40,0.276506642715
41,0.147409330026
42,0.239511201994
43,0.189981351511
44,0.23231328287
45,0.102566577576
46,0.113404788159
47,0.26023520054
48,0.139339841984
49,0.155930708067
50,0.102710137979
51,0.180159161703
52,0.0932809487805
53,0.133792861051
54,0.22635868945
55,0.210155882023
56,0.186304400579
57,0.155175219194
58,0.145008660935
59,0.197757433073
60,0.0976326242909
61,0.102578530924
62,0.196454296724
63,0.141242575404
64,0.115321288721
65,0.064833593127
66,0.146211457011
67,0.169616649763
68,0.170564602033
69,0.0711377040372
70,0.105731855051
71,0.118318764492
72,0.116574136539
73,0.109403860327
74,0.0935225007503
75,0.0936116677682
76,0.0615933058231
77,0.0896099489171
78,0.111922870294
79,0.0820484440762
80,0.102387140409
81,0.107393455264
82,0.0993839875684
83,0.149265061037
84,0.0511141196713
85,0.0757947247464
86,0.129279403015
87,0.0801007268398
88,0.103658552564
89,0.0785785060079
90,0.0988990781276
91,0.0540092704265
92,0.147783009334
93,0.0496854898898
94,0.171093372627
95,0.120812155388
96,0.0884013888805
97,0.0687628505199
98,0.062583176418
99,0.0346162435977
100,0.0709494767158
101,0.0598950502841
102,0.130924534556
103,0.103707563636
104,0.0373882768123
105,0.105577361342
106,0.0953785297839
107,0.0440708515613
108,0.103233945128
109,0.090913843867
110,0.0696079847781
111,0.136156408115
112,0.0723840115039
113,0.151659158989
114,0.0688830730884
115,0.0913461563556
116,0.063496780154
117,0.163019327446
118,0.0850695054967
119,0.0794027131039
120,0.100454640147
121,0.132013229652
122,0.054787409064
123,0.118766349313
124,0.0882541058032
125,0.0848922412831
126,0.053106157108
127,0.128516761585
128,0.121746031566
129,0.105855254455
130,0.114149181171
131,0.0582044837444
132,0.12761415219
133,0.0410973631372
134,0.0528114554851
135,0.126686302944
136,0.0679348227946
137,0.125575272365
138,0.0704062264401
139,0.107934725043
140,0.0627468507726
141,0.0478216093022
142,0.116664437576
143,0.0442054984538
144,0.0604396741826
145,0.0619175550906
146,0.0455128071277
147,0.078674357888
148,0.0695154946286
149,0.105447916313
150,0.0895414171188
151,0.0474404809444
152,0.0297171156842
153,0.0410236995656
154,0.0880890171963
155,0.0642097871739
156,0.0633591692883
157,0.0575459282834
158,0.0420583765942
159,0.130531398578
160,0.0828048270184
161,0.0836191890208
162,0.0251528304059
163,0.0475840685336
164,0.0665531275241
165,0.0474016945798
166,0.0504467766721
167,0.0530584137875
168,0.0380179046408
169,0.0499007981259
170,0.045500723644
171,0.0705897328822
172,0.0741673987347
173,0.0654514711339
174,0.0405674097507
175,0.0679351966817
176,0.0395506303746
177,0.0795021336514
178,0.0897180717427
179,0.098180560394
180,0.0390091221768
181,0.095890669151
182,0.0505940434901
183,0.0648699086148
184,0.0419103186566
185,0.0472179930646
186,0.0392373483617
187,0.0582566540677
188,0.0613304493396
189,0.11144366674
190,0.0414142888028
191,0.0390192387073
192,0.0394311826665
193,0.0782808940846
194,0.0703385589091
195,0.059706461188
196,0.0678843539197
197,0.125332860275
198,0.0645166914899
199,0.0393821280438
200,0.0424711387593
201,0.0331549327809
202,0.0580795686681
203,0.0877208989102
204,0.040386347099
205,0.0499563496548
206,0.0798564832646
207,0.0554018300015
208,0.0315545557753
209,0.0982764642674
210,0.0720939753024
211,0.107154993339
212,0.0353207867581
213,0.0435700099904
214,0.0313907026068
215,0.0892048161465
216,0.0407933872182
217,0.0754897873837
218,0.0604812782246
219,0.0579098146397
220,0.0757934134442
221,0.0470209401089
222,0.0769157689053
223,0.0864981354366
224,0.0494308155019
225,0.0363000910718
226,0.0531065743405
227,0.0345121901471
228,0.0738954227406
229,0.0479725716083
230,0.0535283368069
231,0.0737973134953
232,0.0611046832043
233,0.0448546688992
234,0.0860093352763
235,0.0587504026859
236,0.0828928034741
237,0.048634898421
238,0.0668757241208
239,0.126646546646
240,0.085843650623
241,0.0699956696469
242,0.0878782551724
243,0.0483425538976
244,0.0810994189221
245,0.0674125235516
246,0.0607614200551
247,0.0761946719128
248,0.0327034275967
249,0.0688877385098
250,0.094006506725
251,0.0531062167126
252,0.0726475061069
253,0.0413960335223
254,0.0494126360852
255,0.0459392350156
256,0.0418171565968
257,0.0412988346059
258,0.0306868832547
259,0.0697804968793
260,0.0828668754536
261,0.0755332649837
262,0.0724750440556
263,0.026804236694
264,0.0450433772046
265,0.0478444974858
